participantId,trialId,trialOrder,responseId,status,percentComplete,description,responsePrompt,answer,correctAnswer,isCorrectlyAnswered,responseMin,responseMax,startTime,endTime,duration,cleaned_times,dataset
66c535b047ab0893183e06d8,Covid-Text-Q1,13,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T22:22:59.039Z,2024-08-21T22:27:00.637Z,241598,241598,Covid Symptoms
66c535b047ab0893183e06d8,Covid-Text-Q1,13,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T22:22:59.039Z,2024-08-21T22:27:00.637Z,241598,241598,Covid Symptoms
66c535b047ab0893183e06d8,Covid-Text-Q1,13,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,No,Yes,False,undefined,undefined,2024-08-21T22:22:59.039Z,2024-08-21T22:27:00.637Z,241598,241598,Covid Symptoms
66c535b047ab0893183e06d8,Covid-Text-Q2,14,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T22:27:00.903Z,2024-08-21T22:27:12.790Z,11887,11887,Covid Symptoms
66c535b047ab0893183e06d8,Covid-Text-Q2,14,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,3,undefined,undefined,undefined,undefined,2024-08-21T22:27:00.903Z,2024-08-21T22:27:12.790Z,11887,11887,Covid Symptoms
66c535b047ab0893183e06d8,Covid-Text-Q2,14,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,3,undefined,undefined,undefined,undefined,2024-08-21T22:27:00.903Z,2024-08-21T22:27:12.790Z,11887,11887,Covid Symptoms
66c535b047ab0893183e06d8,Covid-Text-Q3,15,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,"The keys take away is that covid have multiple symptoms and from the data provided, the most common of covid symptoms is fatigue",undefined,undefined,undefined,undefined,2024-08-21T22:27:12.869Z,2024-08-21T22:29:37.773Z,144904,144904,Covid Symptoms
66c5d1accc092f147f94b363,Organizations-Text-Q1,13,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,18,8,True,0,100,2024-08-21T21:44:54.441Z,2024-08-21T21:46:42.863Z,108422,108422,International Organizations
66c5d1accc092f147f94b363,Organizations-Text-Q1,13,voq2,completed,100.0,Content: Text Only,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T21:44:54.441Z,2024-08-21T21:46:42.863Z,108422,108422,International Organizations
66c5d1accc092f147f94b363,Organizations-Text-Q1,13,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"UNESCO,Interpol,WHO,UN,UPU","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T21:44:54.441Z,2024-08-21T21:46:42.863Z,108422,108422,International Organizations
66c5d1accc092f147f94b363,Organizations-Text-Q1,13,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T21:44:54.441Z,2024-08-21T21:46:42.863Z,108422,108422,International Organizations
66c5d1accc092f147f94b363,Organizations-Text-Q1,13,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T21:44:54.441Z,2024-08-21T21:46:42.863Z,108422,108422,International Organizations
66c5d1accc092f147f94b363,Organizations-Text-Q1,13,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T21:44:54.441Z,2024-08-21T21:46:42.863Z,108422,108422,International Organizations
66c5d1accc092f147f94b363,Organizations-Text-Q1,13,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:44:54.441Z,2024-08-21T21:46:42.863Z,108422,108422,International Organizations
66c5d1accc092f147f94b363,Organizations-Text-Q1,13,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T21:44:54.441Z,2024-08-21T21:46:42.863Z,108422,108422,International Organizations
66c5d1accc092f147f94b363,Organizations-Text-Q2,14,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T21:46:42.885Z,2024-08-21T21:46:53.229Z,10344,10344,International Organizations
66c5d1accc092f147f94b363,Organizations-Text-Q2,14,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T21:46:42.885Z,2024-08-21T21:46:53.229Z,10344,10344,International Organizations
66c5d1accc092f147f94b363,Organizations-Text-Q2,14,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-21T21:46:42.885Z,2024-08-21T21:46:53.229Z,10344,10344,International Organizations
66c5d1accc092f147f94b363,Organizations-Text-Q3,15,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,"largest set is upu with 225 and the smallest set is saarc with 16. The biggest inserection is UNESCO, Interpol, WHO, UN, and UPU (117).
",undefined,undefined,undefined,undefined,2024-08-21T21:46:53.243Z,2024-08-21T21:50:47.764Z,234521,234521,International Organizations
66c5f3b24507c79830b451a7,Tennis-Text-Q1,13,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,4,4,True,0,100,2024-08-21T16:37:01.504Z,2024-08-21T16:38:10.867Z,69363,69363,Tennis Grand Slam Winners
66c5f3b24507c79830b451a7,Tennis-Text-Q1,13,voq2,completed,100.0,Content: Text Only,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-21T16:37:01.504Z,2024-08-21T16:38:10.867Z,69363,69363,Tennis Grand Slam Winners
66c5f3b24507c79830b451a7,Tennis-Text-Q1,13,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-21T16:37:01.504Z,2024-08-21T16:38:10.867Z,69363,69363,Tennis Grand Slam Winners
66c5f3b24507c79830b451a7,Tennis-Text-Q1,13,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-21T16:37:01.504Z,2024-08-21T16:38:10.867Z,69363,69363,Tennis Grand Slam Winners
66c5f3b24507c79830b451a7,Tennis-Text-Q1,13,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-21T16:37:01.504Z,2024-08-21T16:38:10.867Z,69363,69363,Tennis Grand Slam Winners
66c5f3b24507c79830b451a7,Tennis-Text-Q1,13,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a bit,Roughly equal,False,undefined,undefined,2024-08-21T16:37:01.504Z,2024-08-21T16:38:10.867Z,69363,69363,Tennis Grand Slam Winners
66c5f3b24507c79830b451a7,Tennis-Text-Q1,13,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-21T16:37:01.504Z,2024-08-21T16:38:10.867Z,69363,69363,Tennis Grand Slam Winners
66c5f3b24507c79830b451a7,Tennis-Text-Q1,13,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T16:37:01.504Z,2024-08-21T16:38:10.867Z,69363,69363,Tennis Grand Slam Winners
66c5f3b24507c79830b451a7,Tennis-Text-Q2,14,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T16:38:10.910Z,2024-08-21T16:38:19.812Z,8902,8902,Tennis Grand Slam Winners
66c5f3b24507c79830b451a7,Tennis-Text-Q2,14,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,3,undefined,undefined,undefined,undefined,2024-08-21T16:38:10.910Z,2024-08-21T16:38:19.812Z,8902,8902,Tennis Grand Slam Winners
66c5f3b24507c79830b451a7,Tennis-Text-Q2,14,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,3,undefined,undefined,undefined,undefined,2024-08-21T16:38:10.910Z,2024-08-21T16:38:19.812Z,8902,8902,Tennis Grand Slam Winners
66c5f3b24507c79830b451a7,Tennis-Text-Q3,15,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,"The all-set data is less obvious in a written format, as I expect it to be featured with the rest of the intersection data and not on its own.",undefined,undefined,undefined,undefined,2024-08-21T16:38:19.832Z,2024-08-21T16:38:48.424Z,28592,28592,Tennis Grand Slam Winners
66c5feea08e0368a0da64d38,Organizations-Text-Q1,7,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,18,8,True,0,100,2024-08-21T20:35:03.790Z,2024-08-21T20:39:21.290Z,257500,252926,International Organizations
66c5feea08e0368a0da64d38,Organizations-Text-Q1,7,voq2,completed,100.0,Content: Text Only,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T20:35:03.790Z,2024-08-21T20:39:21.290Z,257500,252926,International Organizations
66c5feea08e0368a0da64d38,Organizations-Text-Q1,7,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"UNESCO,Interpol,WHO,UN,UPU","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T20:35:03.790Z,2024-08-21T20:39:21.290Z,257500,252926,International Organizations
66c5feea08e0368a0da64d38,Organizations-Text-Q1,7,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T20:35:03.790Z,2024-08-21T20:39:21.290Z,257500,252926,International Organizations
66c5feea08e0368a0da64d38,Organizations-Text-Q1,7,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T20:35:03.790Z,2024-08-21T20:39:21.290Z,257500,252926,International Organizations
66c5feea08e0368a0da64d38,Organizations-Text-Q1,7,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T20:35:03.790Z,2024-08-21T20:39:21.290Z,257500,252926,International Organizations
66c5feea08e0368a0da64d38,Organizations-Text-Q1,7,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T20:35:03.790Z,2024-08-21T20:39:21.290Z,257500,252926,International Organizations
66c5feea08e0368a0da64d38,Organizations-Text-Q1,7,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T20:35:03.790Z,2024-08-21T20:39:21.290Z,257500,252926,International Organizations
66c5feea08e0368a0da64d38,Organizations-Text-Q2,8,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T20:39:21.307Z,2024-08-21T20:39:50.211Z,28904,28904,International Organizations
66c5feea08e0368a0da64d38,Organizations-Text-Q2,8,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T20:39:21.307Z,2024-08-21T20:39:50.211Z,28904,28904,International Organizations
66c5feea08e0368a0da64d38,Organizations-Text-Q2,8,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T20:39:21.307Z,2024-08-21T20:39:50.211Z,28904,28904,International Organizations
66c5feea08e0368a0da64d38,Organizations-Text-Q3,9,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,These stats represent well the info from all organisation,undefined,undefined,undefined,undefined,2024-08-21T20:39:50.222Z,2024-08-21T20:41:25.732Z,95510,95510,International Organizations
66ccc8f8819490330c532373,Tennis-Text-Q1,10,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,4,4,True,0,100,2024-08-28T20:54:28.553Z,2024-08-28T20:58:08.991Z,220438,220438,Tennis Grand Slam Winners
66ccc8f8819490330c532373,Tennis-Text-Q1,10,voq2,completed,100.0,Content: Text Only,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-28T20:54:28.553Z,2024-08-28T20:58:08.991Z,220438,220438,Tennis Grand Slam Winners
66ccc8f8819490330c532373,Tennis-Text-Q1,10,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-28T20:54:28.553Z,2024-08-28T20:58:08.991Z,220438,220438,Tennis Grand Slam Winners
66ccc8f8819490330c532373,Tennis-Text-Q1,10,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-28T20:54:28.553Z,2024-08-28T20:58:08.991Z,220438,220438,Tennis Grand Slam Winners
66ccc8f8819490330c532373,Tennis-Text-Q1,10,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-28T20:54:28.553Z,2024-08-28T20:58:08.991Z,220438,220438,Tennis Grand Slam Winners
66ccc8f8819490330c532373,Tennis-Text-Q1,10,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Roughly equal,False,undefined,undefined,2024-08-28T20:54:28.553Z,2024-08-28T20:58:08.991Z,220438,220438,Tennis Grand Slam Winners
66ccc8f8819490330c532373,Tennis-Text-Q1,10,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-28T20:54:28.553Z,2024-08-28T20:58:08.991Z,220438,220438,Tennis Grand Slam Winners
66ccc8f8819490330c532373,Tennis-Text-Q1,10,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-28T20:54:28.553Z,2024-08-28T20:58:08.991Z,220438,220438,Tennis Grand Slam Winners
66ccc8f8819490330c532373,Tennis-Text-Q2,11,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-28T20:58:09.014Z,2024-08-28T20:58:21.401Z,12387,12387,Tennis Grand Slam Winners
66ccc8f8819490330c532373,Tennis-Text-Q2,11,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-28T20:58:09.014Z,2024-08-28T20:58:21.401Z,12387,12387,Tennis Grand Slam Winners
66ccc8f8819490330c532373,Tennis-Text-Q2,11,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-28T20:58:09.014Z,2024-08-28T20:58:21.401Z,12387,12387,Tennis Grand Slam Winners
66ccc8f8819490330c532373,Tennis-Text-Q3,12,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,I found it a little difficult to understand what exactly was being measured and with no visual representation it became harder to imagine what are sets and what are intersections,undefined,undefined,undefined,undefined,2024-08-28T20:58:21.438Z,2024-08-28T20:59:14.719Z,53281,53281,Tennis Grand Slam Winners
66cdd1ad42828e8da522ddb1,Covid-Text-Q1,13,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,6,6,True,0,100,2024-08-27T20:31:58.526Z,2024-08-27T20:37:22.579Z,324053,324053,Covid Symptoms
66cdd1ad42828e8da522ddb1,Covid-Text-Q1,13,voq2,completed,100.0,Content: Text Only,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-27T20:31:58.526Z,2024-08-27T20:37:22.579Z,324053,324053,Covid Symptoms
66cdd1ad42828e8da522ddb1,Covid-Text-Q1,13,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-27T20:31:58.526Z,2024-08-27T20:37:22.579Z,324053,324053,Covid Symptoms
66cdd1ad42828e8da522ddb1,Covid-Text-Q1,13,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-27T20:31:58.526Z,2024-08-27T20:37:22.579Z,324053,324053,Covid Symptoms
66cdd1ad42828e8da522ddb1,Covid-Text-Q1,13,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-27T20:31:58.526Z,2024-08-27T20:37:22.579Z,324053,324053,Covid Symptoms
66cdd1ad42828e8da522ddb1,Covid-Text-Q1,13,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-27T20:31:58.526Z,2024-08-27T20:37:22.579Z,324053,324053,Covid Symptoms
66cdd1ad42828e8da522ddb1,Covid-Text-Q1,13,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-27T20:31:58.526Z,2024-08-27T20:37:22.579Z,324053,324053,Covid Symptoms
66cdd1ad42828e8da522ddb1,Covid-Text-Q1,13,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-27T20:31:58.526Z,2024-08-27T20:37:22.579Z,324053,324053,Covid Symptoms
66cdd1ad42828e8da522ddb1,Covid-Text-Q2,14,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-27T20:37:22.610Z,2024-08-27T20:37:30.901Z,8291,8291,Covid Symptoms
